,geo_id,geo_code,name,abbreviation,type_id
574,830,postal-47250,คำตากล้า,47250,6
575,831,postal-47140,บ้านม่วง,47140,6
576,832,postal-47170,อากาศอำนวย,47170,6
577,833,postal-47110,สว่างแดนดิน,47110,6
578,834,postal-47240,สว่างแดนดิน,47240,6
579,835,postal-47190,ส่องดาว,47190,6
580,836,postal-47260,เต่างอย,47260,6
581,837,postal-47280,โคกศรีสุพรรณ,47280,6
582,838,postal-47290,เจริญศิลป์,47290,6
583,839,postal-47230,โพนนาแก้ว,47230,6
584,840,postal-47180,ภูพาน,47180,6
585,841,postal-48000,เมืองนครพนม,48000,6
586,842,postal-48160,ปลาปาก,48160,6
587,843,postal-48120,ท่าอุเทน,48120,6
588,844,postal-48140,บ้านแพง,48140,6
589,845,postal-48110,ธาตุพนม,48110,6
590,846,postal-48170,เรณูนคร,48170,6
591,847,postal-48130,นาแก,48130,6
592,848,postal-48150,ศรีสงคราม,48150,6
593,849,postal-48180,นาหว้า,48180,6
594,850,postal-48190,โพนสวรรค์,48190,6
595,851,postal-48140,นาทม,48140,6
596,852,postal-48130,วังยาง,48130,6
597,853,postal-49000,เมืองมุกดาหาร,49000,6
598,854,postal-49130,นิคมคำสร้อย,49130,6
599,855,postal-49120,ดอนตาล,49120,6
600,856,postal-49140,ดงหลวง,49140,6
601,857,postal-49110,คำชะอี,49110,6
602,858,postal-49150,หว้านใหญ่,49150,6
603,859,postal-49160,หนองสูง,49160,6
604,860,postal-50200,เมืองเชียงใหม่,50200,6
605,861,postal-50100,เมืองเชียงใหม่,50100,6
606,862,postal-50300,เมืองเชียงใหม่,50300,6
607,863,postal-50000,เมืองเชียงใหม่,50000,6
608,864,postal-50160,จอมทอง,50160,6
609,865,postal-50240,จอมทอง,50240,6
610,866,postal-50270,แม่แจ่ม,50270,6
611,867,postal-50170,เชียงดาว,50170,6
612,868,postal-50220,ดอยสะเก็ด,50220,6
613,869,postal-50150,แม่แตง,50150,6
614,870,postal-50330,แม่แตง,50330,6
615,871,postal-50180,แม่ริม,50180,6
616,872,postal-50330,แม่ริม,50330,6
617,873,postal-50250,สะเมิง,50250,6
618,874,postal-50110,ฝาง,50110,6
619,875,postal-50320,ฝาง,50320,6
620,876,postal-50280,แม่อาย,50280,6
621,877,postal-50190,พร้าว,50190,6
622,878,postal-50120,สันป่าตอง,50120,6
623,879,postal-50130,สันกำแพง,50130,6
624,880,postal-50210,สันทราย,50210,6
625,881,postal-50290,สันทราย,50290,6
626,882,postal-50230,หางดง,50230,6
627,883,postal-50340,หางดง,50340,6
628,884,postal-50240,ฮอด,50240,6
629,885,postal-50260,ดอยเต่า,50260,6
630,886,postal-50310,อมก๋อย,50310,6
631,887,postal-50140,สารภี,50140,6
632,888,postal-50350,เวียงแหง,50350,6
633,889,postal-50320,ไชยปราการ,50320,6
634,890,postal-50360,แม่วาง,50360,6
635,891,postal-50130,แม่ออน,50130,6
636,892,postal-50160,ดอยหล่อ,50160,6
637,893,postal-58130,กัลยาณิวัฒนา,58130,6
638,894,postal-51000,เมืองลำพูน,51000,6
639,895,postal-51150,เมืองลำพูน,51150,6
640,896,postal-51140,แม่ทา,51140,6
641,897,postal-51170,แม่ทา,51170,6
642,898,postal-51130,บ้านโฮ่ง,51130,6
643,899,postal-51110,ลี้,51110,6
644,900,postal-51160,ทุ่งหัวช้าง,51160,6
645,901,postal-51120,ป่าซาง,51120,6
646,902,postal-51180,บ้านธิ,51180,6
647,903,postal-51120,เวียงหนองล่อง,51120,6
648,904,postal-52000,เมืองลำปาง,52000,6
649,905,postal-52100,เมืองลำปาง,52100,6
650,906,postal-52220,แม่เมาะ,52220,6
651,907,postal-52130,เกาะคา,52130,6
652,908,postal-52210,เสริมงาม,52210,6
653,909,postal-52110,งาว,52110,6
654,910,postal-52120,แจ้ห่ม,52120,6
655,911,postal-52140,วังเหนือ,52140,6
656,912,postal-52160,เถิน,52160,6
657,913,postal-52230,เถิน,52230,6
658,914,postal-52180,แม่พริก,52180,6
659,915,postal-52150,แม่ทะ,52150,6
660,916,postal-52170,สบปราบ,52170,6
661,917,postal-52190,ห้างฉัตร,52190,6
662,918,postal-52240,เมืองปาน,52240,6
663,919,postal-53000,เมืองอุตรดิตถ์,53000,6
664,920,postal-53170,เมืองอุตรดิตถ์,53170,6
665,921,postal-53140,ตรอน,53140,6
666,922,postal-53150,ท่าปลา,53150,6
667,923,postal-53190,ท่าปลา,53190,6
668,924,postal-53110,ท่าปลา,53110,6
669,925,postal-53110,น้ำปาด,53110,6
670,926,postal-53160,ฟากท่า,53160,6
671,927,postal-53180,บ้านโคก,53180,6
672,928,postal-53120,พิชัย,53120,6
673,929,postal-53220,พิชัย,53220,6
674,930,postal-53130,ลับแล,53130,6
675,931,postal-53210,ลับแล,53210,6
676,932,postal-53230,ทองแสนขัน,53230,6
677,933,postal-54000,เมืองแพร่,54000,6
678,934,postal-54140,ร้องกวาง,54140,6
679,935,postal-54150,ลอง,54150,6
680,936,postal-54130,สูงเม่น,54130,6
681,937,postal-54000,สูงเม่น,54000,6
682,938,postal-54110,เด่นชัย,54110,6
683,939,postal-54120,สอง,54120,6
684,940,postal-54160,วังชิ้น,54160,6
685,941,postal-54170,หนองม่วงไข่,54170,6
686,942,postal-55000,เมืองน่าน,55000,6
687,943,postal-55170,แม่จริม,55170,6
688,944,postal-55190,บ้านหลวง,55190,6
689,945,postal-55150,นาน้อย,55150,6
690,946,postal-55120,ปัว,55120,6
691,947,postal-55140,ท่าวังผา,55140,6
692,948,postal-55110,เวียงสา,55110,6
693,949,postal-55130,ทุ่งช้าง,55130,6
694,950,postal-55160,เชียงกลาง,55160,6
695,951,postal-55180,นาหมื่น,55180,6
696,952,postal-55210,สันติสุข,55210,6
697,953,postal-55220,บ่อเกลือ,55220,6
698,954,postal-55160,สองแคว,55160,6
699,955,postal-55000,ภูเพียง,55000,6
700,956,postal-55130,เฉลิมพระเกียรติ,55130,6
701,957,postal-56000,เมืองพะเยา,56000,6
702,958,postal-56150,จุน,56150,6
703,959,postal-56110,เชียงคำ,56110,6
704,960,postal-56160,เชียงม่วน,56160,6
705,961,postal-56120,ดอกคำใต้,56120,6
706,962,postal-56140,ปง,56140,6
707,963,postal-56130,แม่ใจ,56130,6
708,964,postal-56110,ภูซาง,56110,6
709,965,postal-56000,ภูกามยาว,56000,6
710,966,postal-57000,เมืองเชียงราย,57000,6
711,967,postal-57100,เมืองเชียงราย,57100,6
712,968,postal-57210,เวียงชัย,57210,6
713,969,postal-57140,เชียงของ,57140,6
714,970,postal-57160,เทิง,57160,6
715,971,postal-57230,เทิง,57230,6
716,972,postal-57120,พาน,57120,6
717,973,postal-57250,พาน,57250,6
718,974,postal-57280,พาน,57280,6
719,975,postal-57190,ป่าแดด,57190,6
720,976,postal-57110,แม่จัน,57110,6
721,977,postal-57270,แม่จัน,57270,6
722,978,postal-57240,แม่จัน,57240,6
723,979,postal-57150,เชียงแสน,57150,6
724,980,postal-57130,แม่สาย,57130,6
725,981,postal-57220,แม่สาย,57220,6
726,982,postal-57180,แม่สรวย,57180,6
727,983,postal-57170,เวียงป่าเป้า,57170,6
728,984,postal-57260,เวียงป่าเป้า,57260,6
729,985,postal-57290,พญาเม็งราย,57290,6
730,986,postal-57310,เวียงแก่น,57310,6
731,987,postal-57340,ขุนตาล,57340,6
732,988,postal-57240,แม่ฟ้าหลวง,57240,6
733,989,postal-57110,แม่ฟ้าหลวง,57110,6
734,990,postal-57250,แม่ลาว,57250,6
735,991,postal-57000,แม่ลาว,57000,6
736,992,postal-57210,เวียงเชียงรุ้ง,57210,6
737,993,postal-57110,ดอยหลวง,57110,6
738,994,postal-58000,เมืองแม่ฮ่องสอน,58000,6
739,995,postal-58140,ขุนยวม,58140,6
740,996,postal-58130,ปาย,58130,6
741,997,postal-58110,แม่สะเรียง,58110,6
742,998,postal-58120,แม่ลาน้อย,58120,6
743,999,postal-58110,สบเมย,58110,6
744,1000,postal-58150,ปางมะผ้า,58150,6
745,1001,postal-60000,เมืองนครสวรรค์,60000,6
746,1002,postal-60240,เมืองนครสวรรค์,60240,6
747,1003,postal-60170,โกรกพระ,60170,6
748,1004,postal-60120,ชุมแสง,60120,6
749,1005,postal-60250,ชุมแสง,60250,6
750,1006,postal-60110,หนองบัว,60110,6
751,1007,postal-60180,บรรพตพิสัย,60180,6
752,1008,postal-60230,เก้าเลี้ยว,60230,6
753,1009,postal-60140,ตาคลี,60140,6
754,1010,postal-60210,ตาคลี,60210,6
755,1011,postal-60260,ตาคลี,60260,6
756,1012,postal-60160,ท่าตะโก,60160,6
757,1013,postal-60220,ไพศาลี,60220,6
758,1014,postal-60130,พยุหะคีรี,60130,6
759,1015,postal-60150,ลาดยาว,60150,6
760,1016,postal-60190,ตากฟ้า,60190,6
761,1017,postal-60150,แม่วงก์,60150,6
762,1018,postal-60150,แม่เปิน,60150,6
763,1019,postal-60150,ชุมตาบง,60150,6
764,1020,postal-61000,เมืองอุทัยธานี,61000,6
765,1021,postal-61120,ทัพทัน,61120,6
766,1022,postal-61150,สว่างอารมณ์,61150,6
767,1023,postal-61110,หนองฉาง,61110,6
768,1024,postal-61170,หนองฉาง,61170,6
769,1025,postal-61130,หนองขาหย่าง,61130,6
770,1026,postal-61140,บ้านไร่,61140,6
771,1027,postal-61180,บ้านไร่,61180,6
772,1028,postal-61160,ลานสัก,61160,6
773,1029,postal-61170,ห้วยคต,61170,6
774,1030,postal-62000,เมืองกำแพงเพชร,62000,6
775,1031,postal-62160,เมืองกำแพงเพชร,62160,6
776,1032,postal-62150,ไทรงาม,62150,6
777,1033,postal-62180,คลองลาน,62180,6
778,1034,postal-62130,ขาณุวรลักษบุรี,62130,6
779,1035,postal-62140,ขาณุวรลักษบุรี,62140,6
780,1036,postal-62120,คลองขลุง,62120,6
781,1037,postal-62110,พรานกระต่าย,62110,6
782,1038,postal-62170,ลานกระบือ,62170,6
783,1039,postal-62190,ทรายทองวัฒนา,62190,6
784,1040,postal-62120,ปางศิลาทอง,62120,6
785,1041,postal-62210,บึงสามัคคี,62210,6
786,1042,postal-62000,โกสัมพีนคร,62000,6
787,1043,postal-63000,เมืองตาก,63000,6
788,1044,postal-63120,บ้านตาก,63120,6
789,1045,postal-63130,สามเงา,63130,6
790,1046,postal-63140,แม่ระมาด,63140,6
791,1047,postal-63150,ท่าสองยาง,63150,6
792,1048,postal-63110,แม่สอด,63110,6
793,1049,postal-63160,พบพระ,63160,6
794,1050,postal-63170,อุ้มผาง,63170,6
795,1051,postal-63000,วังเจ้า,63000,6
796,1052,postal-64000,เมืองสุโขทัย,64000,6
797,1053,postal-64220,เมืองสุโขทัย,64220,6
798,1054,postal-64210,เมืองสุโขทัย,64210,6
799,1055,postal-64140,บ้านด่านลานหอย,64140,6
800,1056,postal-64160,คีรีมาศ,64160,6
801,1057,postal-64170,กงไกรลาศ,64170,6
802,1058,postal-64130,ศรีสัชนาลัย,64130,6
803,1059,postal-64190,ศรีสัชนาลัย,64190,6
804,1060,postal-64120,ศรีสำโรง,64120,6
805,1061,postal-64110,สวรรคโลก,64110,6
806,1062,postal-64180,ศรีนคร,64180,6
807,1063,postal-64230,ทุ่งเสลี่ยม,64230,6
808,1064,postal-64150,ทุ่งเสลี่ยม,64150,6
809,1065,postal-65000,เมืองพิษณุโลก,65000,6
810,1066,postal-65230,เมืองพิษณุโลก,65230,6
811,1067,postal-65120,นครไทย,65120,6
812,1068,postal-65170,ชาติตระการ,65170,6
813,1069,postal-65140,บางระกำ,65140,6
814,1070,postal-65240,บางระกำ,65240,6
815,1071,postal-65110,บางกระทุ่ม,65110,6
816,1072,postal-65210,บางกระทุ่ม,65210,6
817,1073,postal-65150,พรหมพิราม,65150,6
818,1074,postal-65180,พรหมพิราม,65180,6
819,1075,postal-65160,วัดโบสถ์,65160,6
820,1076,postal-65130,วังทอง,65130,6
821,1077,postal-65220,วังทอง,65220,6
822,1078,postal-65190,เนินมะปราง,65190,6
823,1079,postal-66000,เมืองพิจิตร,66000,6
824,1080,postal-66170,เมืองพิจิตร,66170,6
825,1081,postal-66180,วังทรายพูน,66180,6
826,1082,postal-66190,โพธิ์ประทับช้าง,66190,6
827,1083,postal-66110,ตะพานหิน,66110,6
828,1084,postal-66150,ตะพานหิน,66150,6
829,1085,postal-66120,บางมูลนาก,66120,6
830,1086,postal-66210,บางมูลนาก,66210,6
831,1087,postal-66130,โพทะเล,66130,6
832,1088,postal-66140,สามง่าม,66140,6
833,1089,postal-66220,สามง่าม,66220,6
834,1090,postal-66150,ทับคล้อ,66150,6
835,1091,postal-66230,ทับคล้อ,66230,6
836,1092,postal-66160,สากเหล็ก,66160,6
837,1093,postal-66130,บึงนาราง,66130,6
838,1094,postal-66210,ดงเจริญ,66210,6
839,1095,postal-66140,วชิรบารมี,66140,6
840,1096,postal-66220,วชิรบารมี,66220,6
841,1097,postal-67000,เมืองเพชรบูรณ์,67000,6
842,1098,postal-67250,เมืองเพชรบูรณ์,67250,6
843,1099,postal-67210,เมืองเพชรบูรณ์,67210,6
844,1100,postal-67150,ชนแดน,67150,6
845,1101,postal-67190,ชนแดน,67190,6
846,1102,postal-67110,หล่มสัก,67110,6
847,1103,postal-67120,หล่มเก่า,67120,6
848,1104,postal-67130,วิเชียรบุรี,67130,6
849,1105,postal-67180,วิเชียรบุรี,67180,6
850,1106,postal-67170,ศรีเทพ,67170,6
851,1107,postal-67140,หนองไผ่,67140,6
852,1108,postal-67220,หนองไผ่,67220,6
853,1109,postal-67160,บึงสามพัน,67160,6
854,1110,postal-67230,บึงสามพัน,67230,6
855,1111,postal-67260,น้ำหนาว,67260,6
856,1112,postal-67240,วังโป่ง,67240,6
857,1113,postal-67270,เขาค้อ,67270,6
858,1114,postal-67280,เขาค้อ,67280,6
859,1115,postal-70000,เมืองราชบุรี,70000,6
860,1116,postal-70150,จอมบึง,70150,6
861,1117,postal-70180,สวนผึ้ง,70180,6
862,1118,postal-70130,ดำเนินสะดวก,70130,6
863,1119,postal-70210,ดำเนินสะดวก,70210,6
864,1120,postal-70110,บ้านโป่ง,70110,6
865,1121,postal-70190,บ้านโป่ง,70190,6
866,1122,postal-70160,บางแพ,70160,6
867,1123,postal-70120,โพธาราม,70120,6
868,1124,postal-70140,ปากท่อ,70140,6
869,1125,postal-70170,วัดเพลง,70170,6
870,1126,postal-70180,บ้านคา,70180,6
871,1127,postal-71000,เมืองกาญจนบุรี,71000,6
872,1128,postal-71190,เมืองกาญจนบุรี,71190,6
873,1129,postal-71150,ไทรโยค,71150,6
874,1130,postal-71160,บ่อพลอย,71160,6
875,1131,postal-71220,บ่อพลอย,71220,6
876,1132,postal-71250,ศรีสวัสดิ์,71250,6
877,1133,postal-71220,ศรีสวัสดิ์,71220,6
878,1134,postal-71120,ท่ามะกา,71120,6
879,1135,postal-71130,ท่ามะกา,71130,6
880,1136,postal-70190,ท่ามะกา,70190,6
881,1137,postal-71110,ท่าม่วง,71110,6
882,1138,postal-71130,ท่าม่วง,71130,6
883,1139,postal-71180,ทองผาภูมิ,71180,6
884,1140,postal-71240,สังขละบุรี,71240,6
885,1141,postal-71140,พนมทวน,71140,6
886,1142,postal-71170,พนมทวน,71170,6
887,1143,postal-71210,เลาขวัญ,71210,6
888,1144,postal-71260,ด่านมะขามเตี้ย,71260,6
889,1145,postal-71220,หนองปรือ,71220,6
890,1146,postal-71170,ห้วยกระเจา,71170,6
891,1147,postal-72000,เมืองสุพรรณบุรี,72000,6
892,1148,postal-72230,เมืองสุพรรณบุรี,72230,6
893,1149,postal-72210,เมืองสุพรรณบุรี,72210,6
894,1150,postal-72120,เดิมบางนางบวช,72120,6
895,1151,postal-72180,ด่านช้าง,72180,6
896,1152,postal-72150,บางปลาม้า,72150,6
897,1153,postal-72140,ศรีประจันต์,72140,6
898,1154,postal-72170,ดอนเจดีย์,72170,6
899,1155,postal-72250,ดอนเจดีย์,72250,6
900,1156,postal-72110,สองพี่น้อง,72110,6
901,1157,postal-72190,สองพี่น้อง,72190,6
902,1158,postal-72130,สามชุก,72130,6
903,1159,postal-72160,อู่ทอง,72160,6
904,1160,postal-72220,อู่ทอง,72220,6
905,1161,postal-72240,หนองหญ้าไซ,72240,6
906,1162,postal-73000,เมืองนครปฐม,73000,6
907,1163,postal-73140,กำแพงแสน,73140,6
908,1164,postal-73180,กำแพงแสน,73180,6
909,1165,postal-73120,นครชัยศรี,73120,6
910,1166,postal-73150,ดอนตูม,73150,6
911,1167,postal-73130,บางเลน,73130,6
912,1168,postal-73190,บางเลน,73190,6
913,1169,postal-73110,สามพราน,73110,6
914,1170,postal-73210,สามพราน,73210,6
915,1171,postal-73220,สามพราน,73220,6
916,1172,postal-73160,สามพราน,73160,6
917,1173,postal-73170,พุทธมณฑล,73170,6
918,1174,postal-74000,เมืองสมุทรสาคร,74000,6
919,1175,postal-74110,กระทุ่มแบน,74110,6
920,1176,postal-74130,กระทุ่มแบน,74130,6
921,1177,postal-74120,บ้านแพ้ว,74120,6
922,1178,postal-75000,เมืองสมุทรสงคราม,75000,6
923,1179,postal-75120,บางคนที,75120,6
924,1180,postal-75110,อัมพวา,75110,6
925,1181,postal-76000,เมืองเพชรบุรี,76000,6
926,1182,postal-76100,เมืองเพชรบุรี,76100,6
927,1183,postal-76140,เขาย้อย,76140,6
928,1184,postal-76160,หนองหญ้าปล้อง,76160,6
929,1185,postal-76120,ชะอำ,76120,6
930,1186,postal-76130,ท่ายาง,76130,6
931,1187,postal-76150,บ้านลาด,76150,6
932,1188,postal-76110,บ้านแหลม,76110,6
933,1189,postal-76100,บ้านแหลม,76100,6
934,1190,postal-76170,แก่งกระจาน,76170,6
935,1191,postal-77000,เมืองประจวบคีรีขันธ์,77000,6
936,1192,postal-77210,เมืองประจวบคีรีขันธ์,77210,6
937,1193,postal-77150,กุยบุรี,77150,6
938,1194,postal-77130,ทับสะแก,77130,6
939,1195,postal-77140,บางสะพาน,77140,6
940,1196,postal-77230,บางสะพาน,77230,6
941,1197,postal-77190,บางสะพาน,77190,6
942,1198,postal-77170,บางสะพานน้อย,77170,6
943,1199,postal-77120,ปราณบุรี,77120,6
944,1200,postal-77220,ปราณบุรี,77220,6
945,1201,postal-77110,หัวหิน,77110,6
946,1202,postal-77120,สามร้อยยอด,77120,6
947,1203,postal-77180,สามร้อยยอด,77180,6
948,1204,postal-80000,เมืองนครศรีธรรมราช,80000,6
949,1205,postal-80280,เมืองนครศรีธรรมราช,80280,6
950,1206,postal-80330,เมืองนครศรีธรรมราช,80330,6
951,1207,postal-80320,พรหมคีรี,80320,6
952,1208,postal-80230,ลานสกา,80230,6
953,1209,postal-80150,ฉวาง,80150,6
954,1210,postal-80250,ฉวาง,80250,6
955,1211,postal-80260,ฉวาง,80260,6
956,1212,postal-80270,พิปูน,80270,6
957,1213,postal-80190,เชียรใหญ่,80190,6
958,1214,postal-80180,ชะอวด,80180,6
959,1215,postal-80160,ท่าศาลา,80160,6
960,1216,postal-80110,ทุ่งสง,80110,6
961,1217,postal-80310,ทุ่งสง,80310,6
962,1218,postal-80220,นาบอน,80220,6
963,1219,postal-80240,ทุ่งใหญ่,80240,6
964,1220,postal-80140,ปากพนัง,80140,6
965,1221,postal-80330,ปากพนัง,80330,6
966,1222,postal-80130,ร่อนพิบูลย์,80130,6
967,1223,postal-80350,ร่อนพิบูลย์,80350,6
968,1224,postal-80120,สิชล,80120,6
969,1225,postal-80340,สิชล,80340,6
970,1226,postal-80210,ขนอม,80210,6
971,1227,postal-80170,หัวไทร,80170,6
972,1228,postal-80360,บางขัน,80360,6
973,1229,postal-80260,ถ้ำพรรณรา,80260,6
974,1230,postal-80180,จุฬาภรณ์,80180,6
975,1231,postal-80130,จุฬาภรณ์,80130,6
976,1232,postal-80000,พระพรหม,80000,6
977,1233,postal-80160,นบพิตำ,80160,6
978,1234,postal-80250,ช้างกลาง,80250,6
979,1235,postal-80190,เฉลิมพระเกียรติ,80190,6
980,1236,postal-80290,เฉลิมพระเกียรติ,80290,6
981,1237,postal-81000,เมืองกระบี่,81000,6
982,1238,postal-81140,เขาพนม,81140,6
983,1239,postal-80240,เขาพนม,80240,6
984,1240,postal-81150,เกาะลันตา,81150,6
985,1241,postal-81120,เกาะลันตา,81120,6
986,1242,postal-81120,คลองท่อม,81120,6
987,1243,postal-81170,คลองท่อม,81170,6
988,1244,postal-81110,อ่าวลึก,81110,6
989,1245,postal-81160,ปลายพระยา,81160,6
990,1246,postal-81120,ลำทับ,81120,6
991,1247,postal-81130,เหนือคลอง,81130,6
992,1248,postal-82000,เมืองพังงา,82000,6
993,1249,postal-82160,เกาะยาว,82160,6
994,1250,postal-83000,เกาะยาว,83000,6
995,1251,postal-82170,กะปง,82170,6
996,1252,postal-82130,ตะกั่วทุ่ง,82130,6
997,1253,postal-82140,ตะกั่วทุ่ง,82140,6
998,1254,postal-82110,ตะกั่วป่า,82110,6
999,1255,postal-82190,ตะกั่วป่า,82190,6
1000,1256,postal-82150,คุระบุรี,82150,6
1001,1257,postal-82180,ทับปุด,82180,6
1002,1258,postal-82120,ท้ายเหมือง,82120,6
1003,1259,postal-83000,เมืองภูเก็ต,83000,6
1004,1260,postal-83130,เมืองภูเก็ต,83130,6
1005,1261,postal-83100,เมืองภูเก็ต,83100,6
1006,1262,postal-83120,กะทู้,83120,6
1007,1263,postal-83150,กะทู้,83150,6
1008,1264,postal-83110,ถลาง,83110,6
1009,1265,postal-84000,เมืองสุราษฎร์ธานี,84000,6
1010,1266,postal-84100,เมืองสุราษฎร์ธานี,84100,6
1011,1267,postal-84290,กาญจนดิษฐ์,84290,6
1012,1268,postal-84160,กาญจนดิษฐ์,84160,6
1013,1269,postal-84220,ดอนสัก,84220,6
1014,1270,postal-84160,ดอนสัก,84160,6
1015,1271,postal-84340,ดอนสัก,84340,6
1016,1272,postal-84140,เกาะสมุย,84140,6
1017,1273,postal-84310,เกาะสมุย,84310,6
1018,1274,postal-84320,เกาะสมุย,84320,6
1019,1275,postal-84330,เกาะสมุย,84330,6
1020,1276,postal-84280,เกาะพะงัน,84280,6
1021,1277,postal-84110,ไชยา,84110,6
1022,1278,postal-84170,ท่าชนะ,84170,6
1023,1279,postal-84180,คีรีรัฐนิคม,84180,6
1024,1280,postal-84230,บ้านตาขุน,84230,6
1025,1281,postal-84250,พนม,84250,6
1026,1282,postal-84150,ท่าฉาง,84150,6
1027,1283,postal-84120,บ้านนาสาร,84120,6
1028,1284,postal-84270,บ้านนาสาร,84270,6
1029,1285,postal-84240,บ้านนาเดิม,84240,6
1030,1286,postal-84260,เคียนซา,84260,6
1031,1287,postal-84210,เคียนซา,84210,6
1032,1288,postal-84190,เวียงสระ,84190,6
1033,1289,postal-84210,พระแสง,84210,6
1034,1290,postal-84130,พุนพิน,84130,6
1035,1291,postal-84350,ชัยบุรี,84350,6
1036,1292,postal-84180,วิภาวดี,84180,6
1037,1293,postal-85000,เมืองระนอง,85000,6
1038,1294,postal-85130,เมืองระนอง,85130,6
1039,1295,postal-85130,ละอุ่น,85130,6
1040,1296,postal-85119,กะเปอร์,85119,6
1041,1297,postal-85110,กระบุรี,85110,6
1042,1298,postal-85120,สุขสำราญ,85120,6
1043,1299,postal-86000,เมืองชุมพร,86000,6
1044,1300,postal-86120,เมืองชุมพร,86120,6
1045,1301,postal-86190,เมืองชุมพร,86190,6
1046,1302,postal-86100,เมืองชุมพร,86100,6
1047,1303,postal-86140,ท่าแซะ,86140,6
1048,1304,postal-86190,ท่าแซะ,86190,6
1049,1305,postal-86160,ปะทิว,86160,6
1050,1306,postal-86230,ปะทิว,86230,6
1051,1307,postal-86210,ปะทิว,86210,6
1052,1308,postal-86110,หลังสวน,86110,6
1053,1309,postal-86150,หลังสวน,86150,6
1054,1310,postal-86170,ละแม,86170,6
1055,1311,postal-86180,พะโต๊ะ,86180,6
1056,1312,postal-86130,สวี,86130,6
1057,1313,postal-86220,ทุ่งตะโก,86220,6
1058,1314,postal-90000,เมืองสงขลา,90000,6
1059,1315,postal-90100,เมืองสงขลา,90100,6
1060,1316,postal-90190,สทิงพระ,90190,6
1061,1317,postal-90130,จะนะ,90130,6
1062,1318,postal-90160,นาทวี,90160,6
1063,1319,postal-90150,เทพา,90150,6
1064,1320,postal-90260,เทพา,90260,6
1065,1321,postal-90210,สะบ้าย้อย,90210,6
1066,1322,postal-90140,ระโนด,90140,6
1067,1323,postal-90270,กระแสสินธุ์,90270,6
1068,1324,postal-90180,รัตภูมิ,90180,6
1069,1325,postal-90120,สะเดา,90120,6
1070,1326,postal-90170,สะเดา,90170,6
1071,1327,postal-90240,สะเดา,90240,6
1072,1328,postal-90110,หาดใหญ่,90110,6
1073,1329,postal-90250,หาดใหญ่,90250,6
1074,1330,postal-90230,หาดใหญ่,90230,6
1075,1331,postal-90310,นาหม่อม,90310,6
1076,1332,postal-90220,ควนเนียง,90220,6
1077,1333,postal-90110,บางกล่ำ,90110,6
1078,1334,postal-90280,สิงหนคร,90280,6
1079,1335,postal-90330,สิงหนคร,90330,6
1080,1336,postal-90230,คลองหอยโข่ง,90230,6
1081,1337,postal-90115,คลองหอยโข่ง,90115,6
1082,1338,postal-91000,เมืองสตูล,91000,6
1083,1339,postal-91140,เมืองสตูล,91140,6
1084,1340,postal-91160,ควนโดน,91160,6
1085,1341,postal-91130,ควนกาหลง,91130,6
1086,1342,postal-91150,ท่าแพ,91150,6
1087,1343,postal-91110,ละงู,91110,6
1088,1344,postal-91120,ทุ่งหว้า,91120,6
1089,1345,postal-91130,มะนัง,91130,6
1090,1346,postal-92000,เมืองตรัง,92000,6
1091,1347,postal-92170,เมืองตรัง,92170,6
1092,1348,postal-92190,เมืองตรัง,92190,6
1093,1349,postal-92110,กันตัง,92110,6
1094,1350,postal-92140,ย่านตาขาว,92140,6
1095,1351,postal-92120,ปะเหลียน,92120,6
1096,1352,postal-92180,ปะเหลียน,92180,6
1097,1353,postal-92140,ปะเหลียน,92140,6
1098,1354,postal-92150,สิเกา,92150,6
1099,1355,postal-92000,สิเกา,92000,6
1100,1356,postal-92130,ห้วยยอด,92130,6
1101,1357,postal-92210,ห้วยยอด,92210,6
1102,1358,postal-92190,ห้วยยอด,92190,6
1103,1359,postal-92220,วังวิเศษ,92220,6
1104,1360,postal-92000,วังวิเศษ,92000,6
1105,1361,postal-92170,นาโยง,92170,6
1106,1362,postal-92160,รัษฎา,92160,6
1107,1363,postal-92130,รัษฎา,92130,6
1108,1364,postal-92120,หาดสำราญ,92120,6
1109,1365,postal-93000,เมืองพัทลุง,93000,6
1110,1366,postal-93180,กงหรา,93180,6
1111,1367,postal-93000,กงหรา,93000,6
1112,1368,postal-93130,เขาชัยสน,93130,6
1113,1369,postal-93160,ตะโหมด,93160,6
1114,1370,postal-93110,ควนขนุน,93110,6
1115,1371,postal-93150,ควนขนุน,93150,6
1116,1372,postal-93120,ปากพะยูน,93120,6
1117,1373,postal-93190,ศรีบรรพต,93190,6
1118,1374,postal-93170,ป่าบอน,93170,6
1119,1375,postal-93140,บางแก้ว,93140,6
1120,1376,postal-93110,ป่าพะยอม,93110,6
1121,1377,postal-93000,ศรีนครินทร์,93000,6
1122,1378,postal-94000,เมืองปัตตานี,94000,6
1123,1379,postal-94120,โคกโพธิ์,94120,6
1124,1380,postal-94180,โคกโพธิ์,94180,6
1125,1381,postal-94170,หนองจิก,94170,6
1126,1382,postal-94130,ปะนาเระ,94130,6
1127,1383,postal-94190,ปะนาเระ,94190,6
1128,1384,postal-94140,มายอ,94140,6
1129,1385,postal-94190,มายอ,94190,6
1130,1386,postal-94140,ทุ่งยางแดง,94140,6
1131,1387,postal-94110,สายบุรี,94110,6
1132,1388,postal-94190,สายบุรี,94190,6
1133,1389,postal-94220,ไม้แก่น,94220,6
