geo_id,county_id,city_id
2858,1570,2424
2859,1570,2424
2860,1570,2424
2861,1570,2424
2862,1570,2424
2863,1570,2424
2864,1570,2424
2865,1570,2424
2866,1570,2424
2867,1571,2424
2868,1571,2424
2869,1571,2424
2870,1571,2424
2871,1571,2424
2872,1571,2424
2873,1571,2424
2874,1571,2424
2875,1571,2424
2876,1571,2424
2877,1571,2424
2878,1571,2424
2879,1571,2424
2880,1571,2424
2881,1571,2424
2882,1571,2424
2883,1571,2424
2884,1572,2424
2885,1572,2424
2886,1572,2424
2887,1572,2424
2888,1572,2424
2889,1572,2424
2890,1572,2424
2891,1572,2424
2892,1572,2424
2893,1572,2424
2894,1572,2424
2895,1572,2424
2896,1572,2424
2897,1572,2424
2898,1572,2424
2899,1572,2424
2900,1573,2424
2901,1573,2424
2902,1573,2424
2903,1573,2424
2904,1573,2424
2905,1573,2424
2906,1573,2424
2907,1573,2424
2908,1574,2424
2909,1574,2424
2910,1574,2424
2911,1574,2424
2912,1574,2424
2913,1574,2424
2914,1574,2424
2915,1575,2424
2916,1575,2424
2917,1575,2424
2918,1575,2424
2919,1575,2424
2920,1575,2424
2921,1575,2424
2922,1575,2424
2923,1575,2424
2924,1575,2424
2925,1576,2424
2926,1576,2424
2927,1576,2424
2928,1576,2424
2929,1576,2424
2930,1576,2424
2931,1576,2424
2932,1576,2424
2933,1576,2424
2934,1576,2424
2935,1576,2424
2936,1576,2424
2937,1576,2424
2938,1576,2424
2939,1576,2424
2940,1576,2424
2941,1576,2424
2942,1577,2424
2943,1577,2424
2944,1577,2424
2945,1577,2424
2946,1577,2424
2947,1577,2424
2948,1578,2424
2949,1578,2424
2950,1578,2424
2951,1578,2424
2952,1578,2424
2953,1578,2424
2954,1578,2424
2955,1578,2424
2956,1578,2424
2957,1578,2424
2958,1578,2424
2959,1579,2424
2960,1579,2424
2961,1579,2424
2962,1579,2424
2963,1579,2424
2964,1579,2424
2965,1579,2424
2966,1579,2424
2967,1579,2424
2968,1579,2424
2969,1579,2424
2970,1579,2424
2971,1580,2424
2972,1580,2424
2973,1580,2424
2974,1580,2424
2975,1580,2424
2976,1581,2424
2977,1581,2424
2978,1581,2424
2979,1581,2424
2980,1581,2424
2981,1581,2424
2982,1581,2424
2983,1581,2424
2984,1581,2424
2985,1581,2424
2986,1581,2424
2987,1581,2424
2988,1581,2424
2989,1581,2424
2990,1582,2424
2991,1582,2424
2992,1582,2424
2993,1582,2424
2994,1582,2424
2995,1582,2424
2996,1582,2424
2997,1582,2424
2998,1582,2424
2999,1583,2424
3000,1583,2424
3001,1583,2424
3002,1583,2424
3003,1583,2424
3004,1583,2424
3005,1583,2424
3006,1583,2424
3007,1584,2424
3008,1584,2424
3009,1584,2424
3010,1584,2424
3011,1584,2424
3012,1584,2424
3013,1584,2424
3014,1584,2424
3015,1584,2424
3016,1584,2424
3017,1584,2424
3018,1584,2424
3019,1584,2424
3020,1584,2424
3021,1584,2424
3022,1585,2424
3023,1585,2424
3024,1585,2424
3025,1585,2424
3026,1585,2424
3027,1585,2424
3028,1585,2424
3029,1586,2424
3030,1586,2424
3031,1586,2424
3032,1586,2424
3033,1586,2424
3034,1586,2424
3035,1586,2424
3036,1586,2424
3037,1586,2424
3038,1586,2424
3039,1586,2424
3040,1586,2424
3041,1586,2424
3042,1586,2424
3043,1586,2424
3044,1587,2424
3045,1587,2424
3046,1587,2424
3047,1587,2424
3048,1587,2424
3049,1588,2424
3050,1588,2424
3051,1588,2424
3052,1588,2424
3053,1588,2424
3054,1588,2424
3055,1588,2424
3056,1588,2424
3057,1588,2424
3058,1588,2424
3059,1588,2424
3060,1588,2424
3061,1588,2424
3062,1588,2424
3063,1588,2424
3064,1588,2424
3065,1588,2424
3066,1588,2424
3067,1588,2424
3068,1588,2424
3069,1588,2424
3070,1588,2424
3071,1588,2424
3072,1588,2424
3073,1589,2424
3074,1589,2424
3075,1589,2424
3076,1589,2424
3077,1589,2424
3078,1589,2424
3079,1589,2424
3080,1589,2424
3081,1589,2424
3082,1590,2424
3083,1590,2424
3084,1590,2424
3085,1590,2424
3086,1590,2424
3087,1590,2424
3088,1590,2424
3089,1590,2424
3090,1590,2424
3091,1590,2424
3092,1590,2424
3093,1590,2424
3094,1590,2424
3095,1591,2424
3096,1591,2424
3097,1591,2424
3098,1591,2424
3099,1591,2424
3100,1591,2424
3101,1591,2424
3102,1591,2424
3103,1591,2424
3104,1591,2424
3105,1591,2424
3106,1591,2424
3107,1591,2424
3108,1591,2424
3109,1591,2424
3110,1591,2424
3111,1591,2424
3112,1592,2424
3113,1592,2424
3114,1592,2424
3115,1592,2424
3116,1592,2424
3117,1592,2424
3118,1592,2424
3119,1592,2424
3120,1592,2424
3121,1592,2424
3122,1592,2424
3123,1593,2424
3124,1593,2424
3125,1593,2424
3126,1593,2424
3127,1593,2424
3128,1593,2424
3129,1593,2424
3130,1593,2424
3131,1593,2424
3132,1593,2424
3133,1593,2424
3134,1593,2424
3135,1593,2424
3136,1593,2424
3137,1593,2424
3138,1593,2424
3139,1593,2424
3140,1593,2424
3141,1593,2424
3142,1593,2424
3143,1593,2424
3144,1593,2424
3145,1594,2424
3146,1594,2424
3147,1594,2424
3148,1594,2424
3149,1594,2424
3150,1594,2424
3151,1595,2424
3152,1595,2424
3153,1595,2424
3154,1595,2424
3155,1595,2424
3156,1596,2424
3157,1596,2424
3158,1596,2424
3159,1596,2424
3160,1596,2424
3161,1597,2424
3162,1597,2424
3163,1597,2424
3164,1597,2424
3165,1597,2424
3166,1597,2424
3167,1598,2424
3168,1598,2424
3169,1598,2424
3170,1598,2424
3171,1598,2424
3172,1598,2424
3173,1599,2424
3174,1599,2424
3175,1599,2424
3176,1599,2424
3177,1599,2424
3178,1599,2424
3179,1599,2424
3180,1599,2424
3181,1600,2424
3182,1600,2424
3183,1600,2424
3184,1600,2424
3185,1600,2424
3186,1600,2424
3187,1600,2424
3188,1600,2424
3189,1601,2424
3190,1601,2424
3191,1601,2424
3192,1601,2424
3193,1601,2424
3194,1601,2424
3195,1602,2424
3196,1602,2424
3197,1602,2424
3198,1602,2424
3199,1602,2424
3200,1602,2424
3201,1602,2424
3202,1603,2424
3203,1603,2424
3204,1603,2424
3205,1603,2424
3206,1604,2424
3207,1604,2424
3208,1604,2424
3209,1604,2424
3210,1604,2424
3211,1604,2424
3212,1604,2424
3213,1604,2424
3214,1604,2424
3215,1604,2424
3216,1605,2424
3217,1605,2424
3218,1605,2424
3219,1605,2424
3220,1605,2424
3221,1605,2424
3222,1605,2424
3223,1605,2424
3224,1605,2424
3225,1606,2424
3226,1606,2424
3227,1606,2424
3228,1606,2424
3229,1606,2424
3230,1606,2424
3231,1606,2424
3232,1607,2424
3233,1607,2424
3234,1607,2424
3235,1607,2424
3236,1607,2424
3237,1607,2424
3238,1607,2424
3239,1608,2424
3240,1608,2424
3241,1608,2424
3242,1608,2424
3243,1608,2424
3244,1608,2424
3245,1608,2424
3246,1609,2424
3247,1609,2424
3248,1609,2424
3249,1609,2424
3250,1609,2424
3251,1609,2424
3252,1609,2424
3253,1609,2424
3254,1610,2424
3255,1610,2424
3256,1610,2424
3257,1610,2424
3258,1610,2424
3259,1610,2424
3260,1610,2424
3261,1610,2424
3262,1611,2424
3263,1611,2424
3264,1611,2424
3265,1611,2424
3266,1612,2424
3267,1612,2424
3268,1612,2424
3269,1613,2424
3270,1613,2424
3271,1613,2424
3272,1613,2424
3273,1613,2424
3274,1613,2424
3275,1613,2424
3276,1613,2424
3277,1613,2424
3278,1613,2424
3279,1613,2424
3280,1614,2424
3281,1614,2424
3282,1614,2424
3283,1614,2424
3284,1614,2424
3285,1614,2424
3286,1614,2424
3287,1614,2424
3288,1614,2424
3289,1614,2424
3290,1614,2424
3291,1614,2424
3292,1614,2424
3293,1614,2424
3294,1615,2424
3295,1615,2424
3296,1615,2424
3297,1615,2424
3298,1615,2424
3299,1615,2424
3300,1615,2424
3301,1615,2424
3302,1615,2424
3303,1615,2424
3304,1615,2424
3305,1615,2424
3306,1615,2424
3307,1615,2424
3308,1615,2424
3309,1615,2424
3310,1615,2424
3311,1615,2424
3312,1616,2424
3313,1616,2424
3314,1616,2424
3315,1616,2424
3316,1616,2424
3317,1616,2424
3318,1617,2424
3319,1617,2424
3320,1617,2424
3321,1617,2424
3322,1617,2424
3323,1617,2424
3324,1617,2424
3325,1617,2424
3326,1617,2424
3327,1618,2424
3328,1618,2424
3329,1618,2424
3330,1618,2424
3331,1618,2424
3332,1618,2424
3333,1618,2424
3334,1618,2424
3335,1618,2424
3336,1619,2424
3337,1619,2424
3338,1619,2424
3339,1619,2424
3340,1620,2424
3341,1620,2424
3342,1620,2424
3343,1620,2424
3344,1621,2424
3345,1621,2424
3346,1621,2424
3347,1621,2424
3348,1621,2424
3349,1621,2424
3350,1621,2424
3351,1621,2424
3352,1621,2424
3353,1622,2424
3354,1622,2424
3355,1622,2424
3356,1622,2424
3357,1622,2424
3358,1622,2424
3359,1622,2424
3360,1622,2424
3361,1622,2424
3362,1622,2424
3363,1622,2424
3364,1622,2424
3365,1623,2424
3366,1623,2424
3367,1623,2424
3368,1623,2424
3369,1623,2424
3370,1623,2424
3371,1624,2424
3372,1624,2424
3373,1624,2424
3374,1625,2424
3375,1625,2424
3376,1625,2424
3377,1625,2424
3378,1625,2424
3379,1625,2424
3380,1626,2424
3381,1626,2424
3382,1626,2424
3383,1626,2424
3384,1626,2424
3385,1626,2424
3386,1626,2424
3387,1626,2424
3388,1626,2424
3389,1626,2424
3390,1626,2424
3391,1626,2424
3392,1626,2424
3393,1626,2424
3394,1626,2424
3395,1626,2424
3396,1626,2424
3397,1626,2424
3398,1627,2424
3399,1627,2424
3400,1627,2424
3401,1627,2424
3402,1627,2424
3403,1627,2424
3404,1627,2424
3405,1627,2424
3406,1628,2424
3407,1628,2424
3408,1628,2424
3409,1628,2424
3410,1628,2424
3411,1629,2424
3412,1629,2424
3413,1629,2424
3414,1629,2424
3415,1629,2424
3416,1629,2424
3417,1629,2424
3418,1629,2424
3419,1630,2424
3420,1630,2424
3421,1630,2424
3422,1630,2424
3423,1630,2424
3424,1630,2424
3425,1630,2424
3426,1630,2424
3427,1630,2424
3428,1630,2424
3429,1630,2424
3430,1631,2424
3431,1631,2424
3432,1631,2424
3433,1631,2424
3434,1631,2424
3435,1631,2424
3436,1631,2424
3437,1631,2424
3438,1631,2424
3439,1631,2424
3440,1631,2424
3441,1631,2424
3442,1631,2424
3443,1631,2424
3444,1631,2424
3445,1631,2424
3446,1631,2424
3447,1631,2424
3448,1631,2424
3449,1631,2424
3450,1632,2424
3451,1632,2424
3452,1632,2424
3453,1632,2424
3454,1632,2424
3455,1632,2424
3456,1632,2424
3457,1632,2424
3458,1633,2424
3459,1634,2424
3460,1634,2424
3461,1634,2424
3462,1634,2424
3463,1634,2424
3464,1635,2424
3465,1635,2424
3466,1635,2424
3467,1635,2424
3468,1635,2424
3469,1635,2424
3470,1636,2424
3471,1636,2424
3472,1637,2424
3473,1637,2424
3474,1637,2424
3475,1637,2424
3476,1637,2424
3477,1637,2424
3478,1637,2424
3479,1637,2424
3480,1637,2424
3481,1637,2424
3482,1637,2424
3483,1637,2424
3484,1637,2424
3485,1637,2424
3486,1637,2424
3487,1638,2424
3488,1638,2424
3489,1638,2424
3490,1639,2424
3491,1639,2424
3492,1639,2424
3493,1639,2424
3494,1639,2424
3495,1639,2424
3496,1639,2424
3497,1639,2424
3498,1639,2424
3499,1639,2424
3500,1639,2424
3501,1639,2424
3502,1639,2424
3503,1639,2424
3504,1639,2424
3505,1640,2424
3506,1640,2424
3507,1640,2424
3508,1640,2424
3509,1641,2424
3510,1641,2424
3511,1641,2424
3512,1641,2424
3513,1641,2424
3514,1641,2424
3515,1641,2424
3516,1642,2424
3517,1642,2424
3518,1642,2424
3519,1642,2424
3520,1642,2424
3521,1642,2424
3522,1643,2424
3523,1643,2424
3524,1643,2424
3525,1643,2424
3526,1644,2424
3527,1644,2424
3528,1644,2424
3529,1644,2424
3530,1645,2424
3531,1645,2424
3532,1645,2424
3533,1645,2424
3534,1645,2424
3535,1645,2424
3536,1645,2424
3537,1645,2424
3538,1645,2424
3539,1645,2424
3540,1645,2424
3541,1646,2424
3542,1646,2424
3543,1646,2424
3544,1646,2424
3545,1646,2424
3546,1646,2424
3547,1646,2424
3548,1646,2424
3549,1646,2424
3550,1646,2424
3551,1646,2424
3552,1646,2424
3553,1647,2424
3554,1647,2424
3555,1647,2424
3556,1647,2424
3557,1647,2424
3558,1647,2424
3559,1647,2424
3560,1647,2424
3561,1647,2424
3562,1647,2424
3563,1647,2424
3564,1647,2424
3565,1647,2424
3566,1647,2424
3567,1648,2424
3568,1648,2424
3569,1648,2424
3570,1648,2424
3571,1648,2424
3572,1649,2424
3573,1649,2424
3574,1649,2424
3575,1649,2424
3576,1649,2424
3577,1649,2424
3578,1650,2424
3579,1650,2424
3580,1650,2424
3581,1650,2424
3582,1650,2424
3583,1650,2424
3584,1650,2424
3585,1651,2424
3586,1651,2424
3587,1651,2424
3588,1651,2424
3589,1651,2424
3590,1652,2424
3591,1652,2424
3592,1652,2424
3593,1652,2424
3594,1652,2424
3595,1653,2424
3596,1653,2424
3597,1653,2424
3598,1653,2424
3599,1653,2424
3600,1653,2424
3601,1654,2424
3602,1654,2424
3603,1654,2424
3604,1654,2424
3605,1654,2424
3606,1655,2424
3607,1655,2424
3608,1655,2424
3609,1655,2424
3610,1655,2424
3611,1655,2424
3612,1655,2424
3613,1655,2424
3614,1655,2424
3615,1655,2424
3616,1655,2424
3617,1655,2424
3618,1655,2424
3619,1655,2424
3620,1656,2424
3621,1656,2424
3622,1656,2424
3623,1657,2424
3624,1657,2424
3625,1657,2424
3626,1657,2424
3627,1657,2424
3628,1657,2424
3629,1657,2424
3630,1657,2424
3631,1658,2424
3632,1658,2424
3633,1658,2424
3634,1658,2424
3635,1658,2424
3636,1659,2424
3637,1659,2424
3638,1659,2424
3639,1659,2424
3640,1660,2424
3641,1660,2424
3642,1661,2424
3643,1661,2424
3644,1662,2424
3645,1662,2424
3646,1662,2424
3647,1662,2424
3648,1662,2424
3649,1662,2424
3650,1662,2424
3651,1662,2424
3652,1662,2424
3653,1662,2424
3654,1662,2424
3655,1662,2424
3656,1662,2424
3657,1662,2424
3658,1662,2424
3659,1662,2424
3660,1662,2424
3661,1662,2424
3662,1662,2424
3663,1663,2424
3664,1663,2424
3665,1663,2424
3666,1663,2424
3667,1663,2424
3668,1663,2424
3669,1663,2424
3670,1663,2424
3671,1663,2424
3672,1664,2424
3673,1664,2424
3674,1664,2424
3675,1664,2424
3676,1664,2424
3677,1664,2424
3678,1664,2424
3679,1664,2424
3680,1664,2424
3681,1664,2424
3682,1665,2424
3683,1665,2424
3684,1665,2424
3685,1665,2424
3686,1665,2424
3687,1665,2424
3688,1665,2424
3689,1665,2424
3690,1665,2424
3691,1665,2424
3692,1665,2424
3693,1665,2424
3694,1666,2424
3695,1666,2424
3696,1666,2424
3697,1666,2424
3698,1666,2424
3699,1666,2424
3700,1666,2424
3701,1666,2424
3702,1666,2424
3703,1666,2424
3704,1666,2424
3705,1666,2424
3706,1666,2424
3707,1666,2424
3708,1666,2424
3709,1666,2424
3710,1666,2424
3711,1667,2424
3712,1667,2424
3713,1667,2424
3714,1667,2424
3715,1667,2424
3716,1667,2424
3717,1667,2424
3718,1667,2424
3719,1668,2424
3720,1668,2424
3721,1668,2424
3722,1669,2424
3723,1669,2424
3724,1669,2424
3725,1669,2424
3726,1670,2424
3727,1670,2424
3728,1670,2424
3729,1670,2424
3730,1671,2424
3731,1671,2424
3732,1672,2424
3733,1672,2424
3734,1672,2424
3735,1672,2424
3736,1672,2424
3737,1673,2424
3738,1673,2424
3739,1673,2424
3740,1673,2424
3741,1673,2424
3742,1673,2424
3743,1673,2424
3744,1673,2424
3745,1673,2424
3746,1673,2424
3747,1673,2424
3748,1673,2424
3749,1673,2424
3750,1674,2424
3751,1674,2424
3752,1674,2424
3753,1674,2424
3754,1674,2424
3755,1674,2424
3756,1674,2424
3757,1674,2424
3758,1674,2424
3759,1674,2424
3760,1674,2424
3761,1674,2424
3762,1674,2424
3763,1674,2424
3764,1675,2424
3765,1675,2424
3766,1675,2424
3767,1675,2424
3768,1675,2424
3769,1675,2424
3770,1676,2424
3771,1676,2424
3772,1676,2424
3773,1676,2424
3774,1676,2424
3775,1676,2424
3776,1676,2424
3777,1676,2424
3778,1676,2424
3779,1677,2424
3780,1677,2424
3781,1677,2424
3782,1677,2424
3783,1677,2424
3784,1677,2424
3785,1677,2424
3786,1677,2424
3787,1677,2424
3788,1678,2424
3789,1678,2424
3790,1678,2424
3791,1678,2424
3792,1678,2424
3793,1678,2424
3794,1678,2424
3795,1678,2424
3796,1678,2424
3797,1678,2424
3798,1679,2424
3799,1679,2424
3800,1679,2424
3801,1679,2424
3802,1680,2424
3803,1680,2424
3804,1680,2424
3805,1680,2424
3806,1680,2424
3807,1680,2424
3808,1680,2424
3809,1680,2424
3810,1680,2424
3811,1680,2424
3812,1680,2424
3813,1680,2424
3814,1680,2424
3815,1681,2424
3816,1681,2424
3817,1681,2424
3818,1681,2424
3819,1681,2424
3820,1681,2424
3821,1681,2424
3822,1682,2424
3823,1682,2424
3824,1682,2424
3825,1682,2424
3826,1682,2424
3827,1682,2424
3828,1682,2424
3829,1682,2424
3830,1682,2424
3831,1682,2424
3832,1683,2424
3833,1683,2424
3834,1683,2424
3835,1683,2424
3836,1683,2424
3837,1683,2424
3838,1683,2424
3839,1683,2424
3840,1683,2424
3841,1683,2424
3842,1683,2424
3843,1684,2424
3844,1684,2424
3845,1684,2424
3846,1684,2424
3847,1684,2424
3848,1684,2424
3849,1684,2424
3850,1684,2424
3851,1685,2424
3852,1685,2424
3853,1685,2424
3854,1685,2424
3855,1685,2424
3856,1685,2424
3857,1685,2424
3858,1686,2424
3859,1686,2424
3860,1686,2424
3861,1686,2424
3862,1686,2424
3863,1687,2424
3864,1687,2424
3865,1687,2424
3866,1687,2424
3867,1688,2424
3868,1688,2424
3869,1688,2424
3870,1688,2424
3871,1688,2424
3872,1688,2424
3873,1688,2424
3874,1688,2424
3875,1688,2424
3876,1688,2424
3877,1688,2424
3878,1689,2424
3879,1689,2424
3880,1689,2424
3881,1689,2424
3882,1689,2424
3883,1689,2424
3884,1689,2424
3885,1689,2424
3886,1689,2424
3887,1689,2424
3888,1689,2424
3889,1689,2424
3890,1689,2424
3891,1690,2424
3892,1690,2424
3893,1690,2424
3894,1690,2424
3895,1691,2424
3896,1691,2424
3897,1691,2424
3898,1691,2424
3899,1692,2424
3900,1692,2424
3901,1692,2424
3902,1693,2424
3903,1693,2424
3904,1693,2424
3905,1693,2424
3906,1693,2424
3907,1693,2424
3908,1693,2424
3909,1693,2424
3910,1693,2424
3911,1693,2424
3912,1693,2424
3913,1693,2424
3914,1693,2424
3915,1693,2424
3916,1693,2424
3917,1693,2424
3918,1693,2424
3919,1693,2424
3920,1693,2424
3921,1693,2424
3922,1693,2424
3923,1693,2424
3924,1693,2424
3925,1693,2424
3926,1693,2424
3927,1694,2424
3928,1694,2424
3929,1694,2424
3930,1694,2424
3931,1694,2424
3932,1694,2424
3933,1694,2424
3934,1694,2424
3935,1694,2424
3936,1694,2424
3937,1694,2424
3938,1694,2424
3939,1695,2424
3940,1695,2424
3941,1695,2424
3942,1695,2424
3943,1695,2424
3944,1695,2424
3945,1696,2424
3946,1696,2424
3947,1696,2424
3948,1696,2424
3949,1696,2424
3950,1696,2424
3951,1696,2424
3952,1696,2424
3953,1696,2424
3954,1696,2424
3955,1697,2424
3956,1697,2424
3957,1697,2424
3958,1697,2424
3959,1698,2424
3960,1698,2424
3961,1698,2424
3962,1698,2424
3963,1698,2424
3964,1698,2424
3965,1698,2424
3966,1698,2424
3967,1699,2424
3968,1699,2424
3969,1699,2424
3970,1699,2424
3971,1699,2424
3972,1699,2424
3973,1699,2424
3974,1699,2424
3975,1699,2424
3976,1699,2424
