geo_id,geo_code,name_en,name_th,abbreviation,type_id
1724,30320000,Chaloem Phra Kiat,เฉลิมพระเกียรติ,-,5
1724,30320000,Chaloem Phra Kiat,เฉลิมพระเกียรติ,-,5
1725,31010000,Mueang Buri Ram,เมืองบุรีรัมย์,-,5
1726,31020000,Khu Mueang,คูเมือง,-,5
1727,31030000,Krasang,กระสัง,-,5
1728,31040000,Nang Rong,นางรอง,-,5
1729,31050000,Nong Ki,หนองกี่,-,5
1730,31060000,Lahan Sai,ละหานทราย,-,5
1731,31070000,Prakhon Chai,ประโคนชัย,-,5
1732,31080000,Ban Kruat,บ้านกรวด,-,5
1733,31090000,Phutthaisong,พุทไธสง,-,5
1734,31100000,Lam Plai Mat,ลำปลายมาศ,-,5
1735,31110000,Satuek,สตึก,-,5
1736,31120000,Pakham,ปะคำ,-,5
1737,31130000,Na Pho,นาโพธิ์,-,5
1738,31140000,Nong Hong,หนองหงส์,-,5
1739,31150000,Phlapphla Chai,พลับพลาชัย,-,5
1740,31160000,Huai Rat,ห้วยราช,-,5
1741,31170000,Non Suwan,โนนสุวรรณ,-,5
1742,31180000,Chamni,ชำนิ,-,5
1743,31190000,Ban Mai Chaiyaphot,บ้านใหม่ไชยพจน์,-,5
1744,31200000,Din Daeng,โนนดินแดง,-,5
1745,31210000,Ban Dan,บ้านด่าน,-,5
1746,31220000,Khaen Dong,แคนดง,-,5
1747,31230000,Chaloem Phra Kiat,เฉลิมพระเกียรติ,-,5
1747,31230000,Chaloem Phra Kiat,เฉลิมพระเกียรติ,-,5
1747,31230000,Chaloem Phra Kiat,เฉลิมพระเกียรติ,-,5
1747,31230000,Chaloem Phra Kiat,เฉลิมพระเกียรติ,-,5
1747,31230000,Chaloem Phra Kiat,เฉลิมพระเกียรติ,-,5
1748,32010000,Mueang Surin,เมืองสุรินทร์,-,5
1749,32020000,Chumphon Buri,ชุมพลบุรี,-,5
1750,32030000,Tha Tum,ท่าตูม,-,5
1751,32040000,Chom Phra,จอมพระ,-,5
1752,32050000,Prasat,ปราสาท,-,5
1753,32060000,Kap Choeng,กาบเชิง,-,5
1754,32070000,Rattanaburi,รัตนบุรี,-,5
1755,32080000,Sanom,สนม,-,5
1756,32090000,Sikhoraphum,ศีขรภูมิ,-,5
1757,32100000,Sangkha,สังขะ,-,5
1758,32110000,Lamduan,ลำดวน,-,5
1759,32120000,Samrong Thap,สำโรงทาบ,-,5
1760,32130000,Buachet,บัวเชด,-,5
1761,32140000,Phanom Dong Rak,พนมดงรัก,-,5
1762,32150000,Si Narong,ศรีณรงค์,-,5
1763,32160000,Khwao Sinarin,เขวาสินรินทร์,-,5
1764,32170000,Non Narai,โนนนารายณ์,-,5
1765,33010000,Mueang Si Sa Ket,เมืองศรีสะเกษ,-,5
1766,33020000,Yang Chum Noi,ยางชุมน้อย,-,5
1767,33030000,Kanthararom,กันทรารมย์,-,5
1768,33040000,Kantharalak,กันทรลักษ์,-,5
1769,33050000,Khukhan,ขุขันธ์,-,5
1770,33060000,Phrai Bueng,ไพรบึง,-,5
1771,33070000,Prang Ku,ปรางค์กู่,-,5
1772,33080000,Khun Han,ขุนหาญ,-,5
1773,33090000,Rasi Salai,ราษีไศล,-,5
1774,33100000,Uthumphon Phisai,อุทุมพรพิสัย,-,5
1775,33110000,Bueng Bun,บึงบูรพ์,-,5
1776,33120000,Huai Thap Than,ห้วยทับทัน,-,5
1777,33130000,Non Khun,โนนคูณ,-,5
1778,33140000,Si Rattana,ศรีรัตนะ,-,5
1779,33150000,Nam Kliang,น้ำเกลี้ยง,-,5
1780,33160000,Wang Hin,วังหิน,-,5
1781,33170000,Phu Sing,ภูสิงห์,-,5
1782,33180000,Mueang Chan,เมืองจันทร์,-,5
1783,33190000,Benchalak,เบญจลักษ์,-,5
1784,33200000,Phayu,พยุห์,-,5
1785,33210000,Pho Si Suwan,โพธิ์ศรีสุวรรณ,-,5
1786,33220000,Sila Lat,ศิลาลาด,-,5
1787,34010000,Mueang Ubon Ratchathani,เมืองอุบลราชธานี,-,5
1788,34020000,Si Mueang Mai,ศรีเมืองใหม่,-,5
1789,34030000,Khong Chiam,โขงเจียม,-,5
1790,34040000,Khueang Nai,เขื่องใน,-,5
1791,34050000,Khemarat,เขมราฐ,-,5
1792,34070000,Det Udom,เดชอุดม,-,5
1793,34080000,Na Chaluai,นาจะหลวย,-,5
1794,34090000,Nam Yuen,น้ำยืน,-,5
1795,34100000,Buntharik,บุณฑริก,-,5
1796,34110000,Trakan Phuet Phon,ตระการพืชผล,-,5
1797,34120000,Kut Khaopun,กุดข้าวปุ้น,-,5
1798,34140000,Muang Sam Sip,ม่วงสามสิบ,-,5
1799,34150000,Warin Chamrap,วารินชำราบ,-,5
1800,34190000,Phibun Mangsahan,พิบูลมังสาหาร,-,5
1801,34200000,Tan Sum,ตาลสุม,-,5
1802,34210000,Pho Sai,โพธิ์ไทร,-,5
1803,34220000,Samrong,สำโรง,-,5
1804,34240000,Don Mot Daeng,ดอนมดแดง,-,5
1805,34250000,Sirindhorn,สิรินธร,-,5
1806,34260000,Thung Si Udom,ทุ่งศรีอุดม,-,5
1807,34290000,Na Yia,นาเยีย,-,5
1808,34300000,Na Tan,นาตาล,-,5
1809,34310000,Lao Suea Kok,เหล่าเสือโก้ก,-,5
1810,34320000,Sawang Wirawong,สว่างวีระวงศ์,-,5
1811,34330000,Nam Khun,น้ำขุ่น,-,5
1812,35010000,Mueang Yasothon,เมืองยโสธร,-,5
1813,35020000,Sai Mun,ทรายมูล,-,5
1814,35030000,Kut Chum,กุดชุม,-,5
1815,35040000,Kham Khuean Kaeo,คำเขื่อนแก้ว,-,5
1816,35050000,Pa Tio,ป่าติ้ว,-,5
1817,35060000,Maha Chana Chai,มหาชนะชัย,-,5
1818,35070000,Kho Wang,ค้อวัง,-,5
1819,35080000,Loeng Nok Tha,เลิงนกทา,-,5
1820,35090000,Thai Charoen,ไทยเจริญ,-,5
1821,36010000,Mueang Chaiyaphum,เมืองชัยภูมิ,-,5
1822,36020000,Ban Khwao,บ้านเขว้า,-,5
1823,36030000,Khon Sawan,คอนสวรรค์,-,5
1824,36040000,Kaset Sombun,เกษตรสมบูรณ์,-,5
1825,36050000,Nong Bua Daeng,หนองบัวแดง,-,5
1826,36060000,Chatturat,จัตุรัส,-,5
1827,36070000,Bamnet Narong,บำเหน็จณรงค์,-,5
1828,36080000,Nong Bua Rawe,หนองบัวระเหว,-,5
1829,36090000,Thep Sathit,เทพสถิต,-,5
1830,36100000,Phu Khiao,ภูเขียว,-,5
1831,36110000,Ban Thaen,บ้านแท่น,-,5
1832,36120000,Kaeng Khro,แก้งคร้อ,-,5
1833,36130000,Khon San,คอนสาร,-,5
1834,36140000,Phakdi Chumphon,ภักดีชุมพล,-,5
1835,36150000,Noen Sa-nga,เนินสง่า,-,5
1836,36160000,Sap Yai,ซับใหญ่,-,5
1837,37010000,Mueang Amnat Charoen,เมืองอำนาจเจริญ,-,5
1838,37020000,Chanuman,ชานุมาน,-,5
1839,37030000,Pathum Ratchawongsa,ปทุมราชวงศา,-,5
1840,37040000,Phana,พนา,-,5
1841,37050000,Senangkhanikhom,เสนางคนิคม,-,5
1842,37060000,Hua Taphan,หัวตะพาน,-,5
1843,37070000,Lue Amnat,ลืออำนาจ,-,5
1844,38010000,Mueang Bueng Kan,เมืองบึงกาฬ,-,5
1845,38020000,Phon Charoen,พรเจริญ,-,5
1846,38030000,So Phisai,โซ่พิสัย,-,5
1847,38040000,Seka,เซกา,-,5
1848,38050000,Pak Khat,ปากคาด,-,5
1849,38060000,Bueng Khong Long,บึงโขงหลง,-,5
1850,38070000,Si Wilai,ศรีวิไล,-,5
1851,38080000,Bung Khla,บุ่งคล้า,-,5
1852,39010000,Mueang Nong Bua Lam Phu,เมืองหนองบัวลำภู,-,5
1853,39020000,Na Klang,นากลาง,-,5
1854,39030000,Non Sang,โนนสัง,-,5
1855,39040000,Si Bun Rueang,ศรีบุญเรือง,-,5
1856,39050000,Suwannakhuha,สุวรรณคูหา,-,5
1857,39060000,Na Wang,นาวัง,-,5
1858,40010000,Mueang Khon Kaen,เมืองขอนแก่น,-,5
1859,40020000,Ban Fang,บ้านฝาง,-,5
1860,40030000,Phra Yuen,พระยืน,-,5
1861,40040000,Nong Ruea,หนองเรือ,-,5
1862,40050000,Chum Phae,ชุมแพ,-,5
1863,40060000,Si Chomphu,สีชมพู,-,5
1864,40070000,Nam Phong,น้ำพอง,-,5
1865,40080000,Ubolratana,อุบลรัตน์,-,5
1866,40090000,Kranuan,กระนวน,-,5
1867,40100000,Ban Phai,บ้านไผ่,-,5
1868,40110000,Pueai Noi,เปือยน้อย,-,5
1869,40120000,Phon,พล,-,5
1870,40130000,Waeng Yai,แวงใหญ่,-,5
1871,40140000,Waeng Noi,แวงน้อย,-,5
1872,40150000,Nong Song Hong,หนองสองห้อง,-,5
1873,40160000,Phu Wiang,ภูเวียง,-,5
1874,40170000,Mancha Khiri,มัญจาคีรี,-,5
1875,40180000,Chonnabot,ชนบท,-,5
1876,40190000,Khao Suan Kwang,เขาสวนกวาง,-,5
1877,40200000,Phu Pha Man,ภูผาม่าน,-,5
1878,40210000,Sam Sung,ซำสูง,-,5
1879,40220000,Khok Pho Chai,โคกโพธิ์ไชย,-,5
1880,40230000,Nong Na Kham,หนองนาคำ,-,5
1881,40240000,Ban Haet,บ้านแฮด,-,5
1882,40250000,Non Sila,โนนศิลา,-,5
1883,40290000,Wiang Kao,เวียงเก่า,-,5
1884,41010000,Mueang Udon Thani,เมืองอุดรธานี,-,5
1885,41020000,Kut Chap,กุดจับ,-,5
1886,41030000,Nong Wua So,หนองวัวซอ,-,5
1887,41040000,Kumphawapi,กุมภวาปี,-,5
1888,41050000,Non Sa-at,โนนสะอาด,-,5
1889,41060000,Nong Han,หนองหาน,-,5
1890,41070000,Thung Fon,ทุ่งฝน,-,5
1891,41080000,Chai Wan,ไชยวาน,-,5
1892,41090000,Si That,ศรีธาตุ,-,5
1893,41100000,Wang Sam Mo,วังสามหมอ,-,5
1894,41110000,Ban Dung,บ้านดุง,-,5
1895,41170000,Ban Phue,บ้านผือ,-,5
1896,41180000,Nam Som,น้ำโสม,-,5
1897,41190000,Phen,เพ็ญ,-,5
1898,41200000,Sang Khom,สร้างคอม,-,5
1899,41210000,Nong Saeng,หนองแสง,-,5
1900,41220000,Na Yung,นายูง,-,5
1901,41230000,Phibun Rak,พิบูลย์รักษ์,-,5
1902,41240000,Ku Kaeo,กู่แก้ว,-,5
1903,41250000,rachak-sinlapakhom,ประจักษ์ศิลปาคม,-,5
1904,42010000,Mueang Loei,เมืองเลย,-,5
1905,42020000,Na Duang,นาด้วง,-,5
1906,42030000,Chiang Khan,เชียงคาน,-,5
1907,42040000,Pak Chom,ปากชม,-,5
1908,42050000,Dan Sai,ด่านซ้าย,-,5
1909,42060000,Na Haeo,นาแห้ว,-,5
1910,42070000,Phu Ruea,ภูเรือ,-,5
1911,42080000,Tha Li,ท่าลี่,-,5
1912,42090000,Wang Saphung,วังสะพุง,-,5
1913,42100000,Phu Kradueng,ภูกระดึง,-,5
1914,42110000,Phu Luang,ภูหลวง,-,5
1915,42120000,Pha Khao,ผาขาว,-,5
1916,42130000,Erawan,เอราวัณ,-,5
1917,42140000,Nong Hin,หนองหิน,-,5
1918,43010000,Mueang Nong Khai,เมืองหนองคาย,-,5
1919,43020000,Tha Bo,ท่าบ่อ,-,5
1920,43050000,Phon Phisai,โพนพิสัย,-,5
1921,43070000,Si Chiang Mai,ศรีเชียงใหม่,-,5
1922,43080000,Sangkhom,สังคม,-,5
1923,43140000,Sakhrai,สระใคร,-,5
1924,43150000,Fao Rai,เฝ้าไร่,-,5
1925,43160000,Rattanawapi,รัตนวาปี,-,5
1926,43170000,Pho Tak,โพธิ์ตาก,-,5
1927,44010000,Mueang Maha Sarakham,เมืองมหาสารคาม,-,5
1928,44020000,Kae Dam,แกดำ,-,5
1929,44030000,Kosum Phisai,โกสุมพิสัย,-,5
1930,44040000,Kantharawichai,กันทรวิชัย,-,5
1931,44050000,Kantharawichai,เชียงยืน,-,5
1932,44060000,Borabue,บรบือ,-,5
1933,44070000,Na Chueak,นาเชือก,-,5
1934,44080000,Phayakkhaphum Phisai,พยัคฆภูมิพิสัย,-,5
1935,44090000,Wapi Pathum,วาปีปทุม,-,5
1936,44100000,Na Dun,นาดูน,-,5
1937,44110000,Yang Sisurat,ยางสีสุราช,-,5
1938,44120000,Kut Rang,กุดรัง,-,5
1939,44130000,Chuen Chom,ชื่นชม,-,5
1940,45010000,Mueang Roi Et,เมืองร้อยเอ็ด,-,5
1941,45020000,Kaset Wisai,เกษตรวิสัย,-,5
1942,45030000,Pathum Rat,ปทุมรัตต์,-,5
1943,45040000,Chaturaphak Phiman,จตุรพักตรพิมาน,-,5
1944,45050000,Thawat Buri,ธวัชบุรี,-,5
1945,45060000,Phanom Phrai,พนมไพร,-,5
1946,45070000,Phon Thong,โพนทอง,-,5
1947,45080000,Pho Chai,โพธิ์ชัย,-,5
1948,45090000,Nong Phok,หนองพอก,-,5
1949,45100000,Selaphum,เสลภูมิ,-,5
1950,45110000,Suwannaphum,สุวรรณภูมิ,-,5
1951,45120000,Mueang Suang,เมืองสรวง,-,5
1952,45130000,Phon Sai,โพนทราย,-,5
1953,45140000,At Samat,อาจสามารถ,-,5
1954,45150000,Moei Wadi,เมยวดี,-,5
1955,45160000,Si Somdet,ศรีสมเด็จ,-,5
1956,45170000,Changhan,จังหาร,-,5
1957,45180000,Chiang Khwan,เชียงขวัญ,-,5
1958,45190000,Nong Hi,หนองฮี,-,5
1959,45200000,Thung Khao Luangกิ่,ทุ่งเขาหลวง,-,5
1960,46010000,Mueang Kalasin,เมืองกาฬสินธุ์,-,5
1961,46020000,Na Mon,นามน,-,5
1962,46030000,Kamalasai,กมลาไสย,-,5
